------------
Topic 1 (4445 tokens)
------------
0.00949	13.00000	0.01000	every
0.00949	13.00000	0.01000	median
0.00949	13.00000	0.01000	civil
0.00949	13.00000	0.01000	2006
0.00949	13.00000	0.01000	administrative
0.00949	13.00000	0.01000	households
0.00876	12.00000	0.01000	allowed
0.00803	11.00000	0.01000	project
0.00803	11.00000	0.01000	council
0.00803	11.00000	0.01000	regional
0.00803	11.00000	0.01000	closed
0.00803	11.00000	0.01000	original
0.00803	11.00000	0.01000	center
0.00803	11.00000	0.01000	province
0.00730	10.00000	0.01000	within
0.00730	10.00000	0.01000	density
0.00730	10.00000	0.01000	airport
------------
Topic 9 (1322 tokens)
------------
0.03229	43.00000	0.01000	reported
0.02628	35.00000	0.01000	junta
0.02253	30.00000	0.01000	report
0.02178	29.00000	0.01000	troops
0.02103	28.00000	0.01000	arrested
0.01953	26.00000	0.01000	sent
0.01878	25.00000	0.01000	forces
0.01878	25.00000	0.01000	still
0.01727	23.00000	0.01000	soldiers
0.01727	23.00000	0.01000	reports
0.01652	22.00000	0.01000	stated
0.01652	22.00000	0.01000	police
0.01502	20.00000	0.01000	security
0.01427	19.00000	0.01000	forced
0.01427	19.00000	0.01000	engine
0.01427	19.00000	0.01000	killed
0.01352	18.00000	0.01000	day
0.01352	18.00000	0.01000	told
0.01352	18.00000	0.01000	economic
0.01277	17.00000	0.01000	protests
0.01277	17.00000	0.01000	peaceful
0.01202	16.00000	0.01000	ordered
0.01202	16.00000	0.01000	protesters
0.01202	16.00000	0.01000	command
0.01202	16.00000	0.01000	bus
0.01127	15.00000	0.01000	meeting
0.01127	15.00000	0.01000	issued
0.01052	14.00000	0.01000	fuel
0.01052	14.00000	0.01000	country
0.01052	14.00000	0.01000	announced
0.01052	14.00000	0.01000	host
0.01052	14.00000	0.01000	money
0.01052	14.00000	0.01000	arrived
0.00977	13.00000	0.01000	them.
0.00977	13.00000	0.01000	task
0.00977	13.00000	0.01000	demonstrations
0.00977	13.00000	0.01000	monks.
0.00902	12.00000	0.01000	five
0.00902	12.00000	0.01000	key
0.00902	12.00000	0.01000	leaders
0.00902	12.00000	0.01000	night
0.00902	12.00000	0.01000	met
0.00902	12.00000	0.01000	meet
0.00902	12.00000	0.01000	response
0.00902	12.00000	0.01000	statement
0.00902	12.00000	0.01000	seen
0.00902	12.00000	0.01000	drive
0.00902	12.00000	0.01000	order
0.00902	12.00000	0.01000	streets
0.00902	12.00000	0.01000	outside
------------
Topic 3 (1698 tokens)
------------
0.02518	43.00000	0.01000	film
0.01933	33.00000	0.01000	wrote
0.01933	33.00000	0.01000	son
0.01816	31.00000	0.01000	published
0.01757	30.00000	0.01000	released
0.01698	29.00000	0.01000	role
0.01640	28.00000	0.01000	died
0.01640	28.00000	0.01000	television
0.01581	27.00000	0.01000	father
0.01523	26.00000	0.01000	married
0.01464	25.00000	0.01000	band
0.01464	25.00000	0.01000	character
0.01406	24.00000	0.01000	words
0.01406	24.00000	0.01000	book
0.01347	23.00000	0.01000	musical
0.01347	23.00000	0.01000	shows
0.01347	23.00000	0.01000	mother
0.01289	22.00000	0.01000	radio
0.01230	21.00000	0.01000	children
0.01230	21.00000	0.01000	letters
0.01230	21.00000	0.01000	show
0.01230	21.00000	0.01000	music
0.01172	20.00000	0.01000	fonts
0.01172	20.00000	0.01000	appeared
0.01172	20.00000	0.01000	version
0.01113	19.00000	0.01000	featured
0.01113	19.00000	0.01000	song
0.01054	18.00000	0.01000	wife
0.01054	18.00000	0.01000	production
0.01054	18.00000	0.01000	stage
0.01054	18.00000	0.01000	guitar
0.01054	18.00000	0.01000	daughter
0.01054	18.00000	0.01000	cedilla
0.00996	17.00000	0.01000	songs
0.00996	17.00000	0.01000	studied
0.00996	17.00000	0.01000	title
0.00937	16.00000	0.01000	sold
0.00937	16.00000	0.01000	written
0.00937	16.00000	0.01000	poems
0.00937	16.00000	0.01000	album
0.00879	15.00000	0.01000	recorded
0.00879	15.00000	0.01000	spelling
0.00879	15.00000	0.01000	feature
0.00879	15.00000	0.01000	cultural
0.00879	15.00000	0.01000	husband
0.00879	15.00000	0.01000	single
0.00879	15.00000	0.01000	painting
0.00879	15.00000	0.01000	actor
0.00820	14.00000	0.01000	worked
0.00820	14.00000	0.01000	comma
------------
Topic 4 (1569 tokens)
------------
0.02597	41.00000	0.01000	leadership
0.02154	34.00000	0.01000	elected
0.01837	29.00000	0.01000	political
0.01647	26.00000	0.01000	leader
0.01521	24.00000	0.01000	cities
0.01521	24.00000	0.01000	2006
0.01457	23.00000	0.01000	former
0.01457	23.00000	0.01000	community
0.01457	23.00000	0.01000	election
0.01394	22.00000	0.01000	1964
0.01267	20.00000	0.01000	life.
0.01267	20.00000	0.01000	services
0.01267	20.00000	0.01000	transformational
0.01204	19.00000	0.01000	appointed
0.01204	19.00000	0.01000	received
0.01141	18.00000	0.01000	seat
0.01077	17.00000	0.01000	research
0.01077	17.00000	0.01000	health
0.01077	17.00000	0.01000	followers
0.01077	17.00000	0.01000	1998
0.01077	17.00000	0.01000	http
0.01077	17.00000	0.01000	law
0.01014	16.00000	0.01000	staff
0.01014	16.00000	0.01000	1978
0.01014	16.00000	0.01000	seven
0.01014	16.00000	0.01000	religious
0.01014	16.00000	0.01000	sister
0.01014	16.00000	0.01000	post
0.00951	15.00000	0.01000	following
0.00951	15.00000	0.01000	degree
0.00951	15.00000	0.01000	children
0.00951	15.00000	0.01000	care
0.00887	14.00000	0.01000	politician
0.00887	14.00000	0.01000	introduced
0.00887	14.00000	0.01000	provide
0.00887	14.00000	0.01000	support
0.00887	14.00000	0.01000	agency
0.00887	14.00000	0.01000	provided
0.00887	14.00000	0.01000	worked
0.00887	14.00000	0.01000	attended
0.00887	14.00000	0.01000	office
0.00887	14.00000	0.01000	private
0.00824	13.00000	0.01000	serving
0.00824	13.00000	0.01000	mission
0.00824	13.00000	0.01000	education
0.00824	13.00000	0.01000	director
